kÈ	0	0	3	0.666667	0	0	6	0.833333	0	233	87
ho	0	0	3	1	0	0	6	0.833333	0	111	85
deö	0	0	2	0.5	0	1	6	1	1	101	80
ùe	0	0	2	1	0	1	6	1	0	101	52
------------------------------------------											
vÌ	0	0	3	0.333333	1	0	6	0.166667	1	237	111
sle	0	0	3	0.666667	1	0	6	0.166667	0	101	150
dek	0	0	3	1	1	0	6	0.166667	0	101	140
po	0	0	4	0.25	0	0	6	0.333333	1	111	109
sle	0	0	4	0.5	0	0	6	0.333333	0	101	134
dÚÌ	0	0	4	0.75	0	0	6	0.333333	0	237	133
ho	0	0	4	1	0	0	6	0.333333	0	111	94
vÌ	0	0	3	0.333333	0	0	6	0.5	1	237	87
poË	0	0	3	0.666667	0	0	6	0.5	0	111	122
tu	0	0	3	1	0	0	6	0.5	0	117	81
ne	0	0	3	0.333333	0	0	6	0.666667	1	101	87
bu	0	0	3	0.666667	0	0	6	0.666667	0	117	106
de	0	0	3	1	0	0	6	0.666667	0	101	114
tak	1	0	1	1	0	0	6	0.833333	1	97	133
pÿe	0	0	2	0.5	0	1	6	1	1	101	91
snÌ	0	0	2	1	0	1	6	1	0	237	87
jak	1	0	1	1	1	0	7	0.142857	1	97	86
jsme	1	0	1	1	0	0	7	0.285714	1	101	100
pÿi	1	0	1	1	0	0	7	0.428571	1	105	97
za	0	0	5	0.2	0	0	7	0.571429	1	97	89
ha	0	0	5	0.4	0	0	7	0.571429	0	97	93
jo	0	0	5	0.6	0	0	7	0.571429	0	111	96
v·	0	0	5	0.8	0	0	7	0.571429	0	225	97
ÚÌ	0	0	5	1	0	0	7	0.571429	0	237	102
vÌs	0	0	4	0.25	0	0	7	0.714286	1	237	89
kum	0	0	4	0.5	0	0	7	0.714286	0	117	97
nÈ	0	0	4	0.75	0	0	7	0.714286	0	233	96
ho	0	0	4	1	0	0	7	0.714286	0	111	102
'˙	0	0	3	0.333333	0	0	7	0.857143	1	250	95
ko	0	0	3	0.666667	0	0	7	0.857143	0	111	97
lu	0	0	3	1	0	0	7	0.857143	0	117	91
xùe	0	0	2	0.5	0	1	7	1	1	101	80
li	0	0	2	1	0	1	7	1	0	105	84
pro	0	0	3	0.333333	1	0	7	0.142857	1	111	102
to	0	0	3	0.666667	1	0	7	0.142857	0	111	140
ûe	0	0	3	1	1	0	7	0.142857	0	101	113
fsO	0	0	3	0.333333	0	0	7	0.285714	1	79	128
Ëa	0	0	3	0.666667	0	0	7	0.285714	0	97	145
snÈ	0	0	3	1	0	0	7	0.285714	0	233	78
do	0	0	2	0.5	0	0	7	0.428571	1	111	92
bje	0	0	2	1	0	0	7	0.428571	0	101	113
ne	0	0	3	0.333333	0	0	7	0.571429	1	101	95
m·	0	0	3	0.666667	0	0	7	0.571429	0	225	101
me	0	0	3	1	0	0	7	0.571429	0	101	79
ji	0	0	2	0.5	0	0	7	0.714286	1	105	99
nÈ	0	0	2	1	0	0	7	0.714286	0	233	114
pÿe	0	0	2	0.5	0	0	7	0.857143	1	101	91
snÈ	0	0	2	1	0	0	7	0.857143	0	233	89
'˙	0	0	3	0.333333	0	1	7	1	1	250	83
da	0	0	3	0.666667	0	1	7	1	0	97	74
je	0	0	3	1	0	1	7	1	0	101	59
------------------------------------------											
traù	1	0	1	1	1	0	3	0.333333	1	97	149
se	1	0	1	1	0	0	3	0.666667	1	101	107
'o	0	0	4	0.25	0	1	3	1	1	111	92
pra	0	0	4	0.5	0	1	3	1	0	97	84
vu	0	0	4	0.75	0	1	3	1	0	117	79
je	0	0	4	1	0	1	3	1	0	101	112
'a	1	0	1	1	1	0	5	0.2	1	97	87
pro	0	0	2	0.5	0	0	5	0.4	1	111	114
to	0	0	2	1	0	0	5	0.4	0	111	151
je	1	0	1	1	0	0	5	0.6	1	101	128
pro	0	0	2	0.5	0	0	5	0.8	1	111	124
vos	0	0	2	1	0	0	5	0.8	0	111	95
'o	0	0	3	0.333333	0	1	5	1	1	111	103
me	0	0	3	0.666667	0	1	5	1	0	101	89
zen	0	0	3	1	0	1	5	1	0	101	92
'a	1	0	1	1	1	0	4	0.25	1	97	89
vlag	1	0	1	1	0	0	4	0.5	1	97	102
dnes	1	0	1	1	0	0	4	0.75	1	101	91
ne	0	0	3	0.333333	0	1	4	1	1	101	83
je	0	0	3	0.666667	0	1	4	1	0	101	79
de	0	0	3	1	0	1	4	1	0	101	64
------------------------------------------											
sO	0	0	2	0.5	1	0	3	0.333333	1	79	133
bor	0	0	2	1	1	0	3	0.333333	0	111	143
je	1	0	1	1	0	0	3	0.666667	1	101	77
'u	0	0	3	0.333333	0	1	3	1	1	117	80
lo	0	0	3	0.666667	0	1	3	1	0	111	90
ûen	0	0	3	1	0	1	3	1	0	101	99
pro	0	0	2	0.5	1	0	3	0.333333	1	111	141
gram	0	0	2	1	1	0	3	0.333333	0	97	126
bu	0	0	2	0.5	0	0	3	0.666667	1	117	90
de	0	0	2	1	0	0	3	0.666667	0	101	73
'u	0	0	3	0.333333	0	1	3	1	1	117	119
kon	0	0	3	0.666667	0	1	3	1	0	111	129
Ëen	0	0	3	1	0	1	3	1	0	101	116
'a	1	0	1	1	1	0	4	0.25	1	97	86
po	0	0	3	0.333333	0	0	4	0.5	1	111	93
ËÌ	0	0	3	0.666667	0	0	4	0.5	0	237	84
taË	0	0	3	1	0	0	4	0.5	0	97	83
se	1	0	1	1	0	0	4	0.75	1	101	80
vi	0	0	2	0.5	0	1	4	1	1	105	75
pne	0	0	2	1	0	1	4	1	0	101	69
------------------------------------------											
sO	0	0	2	0.5	1	0	6	0.166667	1	79	116
bor	0	0	2	1	1	0	6	0.166667	0	111	137
'op	0	0	5	0.2	0	0	6	0.333333	1	111	108
sa	0	0	5	0.4	0	0	6	0.333333	0	97	118
hu	0	0	5	0.6	0	0	6	0.333333	0	117	122
jÌ	0	0	5	0.8	0	0	6	0.333333	0	237	114
cÌ	0	0	5	1	0	0	6	0.333333	0	237	89
ta	0	0	3	0.333333	0	0	6	0.5	1	97	87
bul	0	0	3	0.666667	0	0	6	0.5	0	117	109
ki	0	0	3	1	0	0	6	0.5	0	105	82
dat	1	0	1	1	0	0	6	0.666667	1	97	89
je	1	0	1	1	0	0	6	0.833333	1	101	82
'u	0	0	3	0.333333	0	1	6	1	1	117	77
lo	0	0	3	0.666667	0	1	6	1	0	111	77
ûen	0	0	3	1	0	1	6	1	0	101	61
------------------------------------------											
ji	0	0	2	0.5	1	0	3	0.333333	1	105	97
nÈ	0	0	2	1	1	0	3	0.333333	0	233	121
'˙	0	0	3	0.333333	0	0	3	0.666667	1	250	101
da	0	0	3	0.666667	0	0	3	0.666667	0	97	101
je	0	0	3	1	0	0	3	0.666667	0	101	93
ne	0	0	3	0.333333	0	1	3	1	1	101	80
m·	0	0	3	0.666667	0	1	3	1	0	225	75
me	0	0	3	1	0	1	3	1	0	101	61
------------------------------------------											
traù	1	0	1	1	1	0	7	0.142857	1	97	96
spar	0	0	3	0.333333	0	0	7	0.285714	1	97	105
du	0	0	3	0.666667	0	0	7	0.285714	0	117	142
biZ	0	0	3	1	0	0	7	0.285714	0	105	109
do	0	0	3	0.333333	0	0	7	0.428571	1	111	96
pl	0	0	3	0.666667	0	0	7	0.428571	0	108	103
zÚe	0	0	3	1	0	0	7	0.428571	0	101	114
se	1	0	1	1	0	0	7	0.571429	1	101	95
ten	0	0	2	0.5	0	0	7	0.714286	1	101	97
to	0	0	2	1	0	0	7	0.714286	0	111	111
tÌ	0	0	2	0.5	0	0	7	0.857143	1	237	109
den	0	0	2	1	0	0	7	0.857143	0	101	86
'o	0	0	4	0.25	0	1	7	1	1	111	80
pra	0	0	4	0.5	0	1	7	1	0	97	77
vu	0	0	4	0.75	0	1	7	1	0	117	74
je	0	0	4	1	0	1	7	1	0	101	97
'a	1	0	1	1	1	0	7	0.142857	1	97	93
pro	0	0	2	0.5	0	0	7	0.285714	1	111	129
to	0	0	2	1	0	0	7	0.285714	0	111	150
'o	0	0	3	0.333333	0	0	7	0.428571	1	111	136
so	0	0	3	0.666667	0	0	7	0.428571	0	111	129
bÚÌ	0	0	3	1	0	0	7	0.428571	0	237	76
vlak	1	0	1	1	0	0	7	0.571429	1	97	115
ve	0	0	3	0.333333	0	0	7	0.714286	1	101	88
Ëtr	0	0	3	0.666667	0	0	7	0.714286	0	114	113
n·ct	0	0	3	1	0	0	7	0.714286	0	225	79
pa	0	0	3	0.333333	0	0	7	0.857143	1	97	89
de	0	0	3	0.666667	0	0	7	0.857143	0	101	97
s·t	0	0	3	1	0	0	7	0.857143	0	225	87
ne	0	0	3	0.333333	0	1	7	1	1	101	76
je	0	0	3	0.666667	0	1	7	1	0	101	73
de	0	0	3	1	0	1	7	1	0	101	66
------------------------------------------											
sO	0	0	2	0.5	1	0	3	0.333333	1	79	121
bor	0	0	2	1	1	0	3	0.333333	0	111	133
je	1	0	1	1	0	0	3	0.666667	1	101	77
'u	0	0	3	0.333333	0	1	3	1	1	117	76
lo	0	0	3	0.666667	0	1	3	1	0	111	85
ûen	0	0	3	1	0	1	3	1	0	101	93
'a	1	0	1	1	1	0	4	0.25	1	97	86
pro	0	0	2	0.5	0	0	4	0.5	1	111	99
gram	0	0	2	1	0	0	4	0.5	0	97	111
bu	0	0	2	0.5	0	0	4	0.75	1	117	86
de	0	0	2	1	0	0	4	0.75	0	101	80
'u	0	0	3	0.333333	0	1	4	1	1	117	78
kon	0	0	3	0.666667	0	1	4	1	0	111	73
Ëen	0	0	3	1	0	1	4	1	0	101	67
------------------------------------------											
vÌ	0	0	3	0.333333	1	0	6	0.166667	1	237	106
sle	0	0	3	0.666667	1	0	6	0.166667	0	101	165
dek	0	0	3	1	1	0	6	0.166667	0	101	146
po	0	0	4	0.25	0	0	6	0.333333	1	111	127
sle	0	0	4	0.5	0	0	6	0.333333	0	101	131
dÚÌ	0	0	4	0.75	0	0	6	0.333333	0	237	137
ho	0	0	4	1	0	0	6	0.333333	0	111	91
vÌ	0	0	3	0.333333	0	0	6	0.5	1	237	91
poË	0	0	3	0.666667	0	0	6	0.5	0	111	112
tu	0	0	3	1	0	0	6	0.5	0	117	108
ne	0	0	3	0.333333	0	0	6	0.666667	1	101	93
bu	0	0	3	0.666667	0	0	6	0.666667	0	117	110
de	0	0	3	1	0	0	6	0.666667	0	101	116
tak	1	0	1	1	0	0	6	0.833333	1	97	95
pÿe	0	0	2	0.5	0	1	6	1	1	101	95
snÌ	0	0	2	1	0	1	6	1	0	237	93
jak	1	0	1	1	1	0	7	0.142857	1	97	84
jsme	1	0	1	1	0	0	7	0.285714	1	101	106
pÿi	1	0	1	1	0	0	7	0.428571	1	105	99
za	0	0	5	0.2	0	0	7	0.571429	1	97	91
ha	0	0	5	0.4	0	0	7	0.571429	0	97	100
jo	0	0	5	0.6	0	0	7	0.571429	0	111	93
v·	0	0	5	0.8	0	0	7	0.571429	0	225	96
ÚÌ	0	0	5	1	0	0	7	0.571429	0	237	90
vÌs	0	0	4	0.25	0	0	7	0.714286	1	237	84
kum	0	0	4	0.5	0	0	7	0.714286	0	117	88
nÈ	0	0	4	0.75	0	0	7	0.714286	0	233	93
ho	0	0	4	1	0	0	7	0.714286	0	111	93
'˙	0	0	3	0.333333	0	0	7	0.857143	1	250	90
ko	0	0	3	0.666667	0	0	7	0.857143	0	111	94
lu	0	0	3	1	0	0	7	0.857143	0	117	79
xùe	0	0	2	0.5	0	1	7	1	1	101	74
li	0	0	2	1	0	1	7	1	0	105	83
pro	0	0	3	0.333333	1	0	7	0.142857	1	111	91
to	0	0	3	0.666667	1	0	7	0.142857	0	111	128
ûe	0	0	3	1	1	0	7	0.142857	0	101	109
fsO	0	0	3	0.333333	0	0	7	0.285714	1	79	118
Ëa	0	0	3	0.666667	0	0	7	0.285714	0	97	136
snÈ	0	0	3	1	0	0	7	0.285714	0	233	88
do	0	0	2	0.5	0	0	7	0.428571	1	111	91
bje	0	0	2	1	0	0	7	0.428571	0	101	103
ne	0	0	3	0.333333	0	0	7	0.571429	1	101	85
m·	0	0	3	0.666667	0	0	7	0.571429	0	225	94
me	0	0	3	1	0	0	7	0.571429	0	101	97
ji	0	0	2	0.5	0	0	7	0.714286	1	105	84
nÈ	0	0	2	1	0	0	7	0.714286	0	233	91
pÿe	0	0	2	0.5	0	0	7	0.857143	1	101	83
snÈ	0	0	2	1	0	0	7	0.857143	0	233	81
'˙	0	0	3	0.333333	0	1	7	1	1	250	77
da	0	0	3	0.666667	0	1	7	1	0	97	73
je	0	0	3	1	0	1	7	1	0	101	58
------------------------------------------											
traù	1	0	1	1	1	0	3	0.333333	1	97	132
se	1	0	1	1	0	0	3	0.666667	1	101	83
'o	0	0	4	0.25	0	1	3	1	1	111	96
pra	0	0	4	0.5	0	1	3	1	0	97	96
vu	0	0	4	0.75	0	1	3	1	0	117	100
je	0	0	4	1	0	1	3	1	0	101	114
'a	1	0	1	1	1	0	5	0.2	1	97	79
pro	0	0	2	0.5	0	0	5	0.4	1	111	111
to	0	0	2	1	0	0	5	0.4	0	111	138
je	1	0	1	1	0	0	5	0.6	1	101	95
pro	0	0	2	0.5	0	0	5	0.8	1	111	108
vos	0	0	2	1	0	0	5	0.8	0	111	84
'o	0	0	3	0.333333	0	1	5	1	1	111	92
me	0	0	3	0.666667	0	1	5	1	0	101	83
zen	0	0	3	1	0	1	5	1	0	101	83
'a	1	0	1	1	1	0	4	0.25	1	97	78
vlag	1	0	1	1	0	0	4	0.5	1	97	98
dnes	1	0	1	1	0	0	4	0.75	1	101	87
ne	0	0	3	0.333333	0	1	4	1	1	101	75
je	0	0	3	0.666667	0	1	4	1	0	101	72
de	0	0	3	1	0	1	4	1	0	101	63
------------------------------------------											
vlak	1	0	1	1	1	0	6	0.166667	1	97	85
spar	0	0	3	0.333333	0	0	6	0.333333	1	97	110
du	0	0	3	0.666667	0	0	6	0.333333	0	117	150
biZ	0	0	3	1	0	0	6	0.333333	0	105	122
do	0	0	3	0.333333	0	0	6	0.5	1	111	96
pl	0	0	3	0.666667	0	0	6	0.5	0	108	107
zÚe	0	0	3	1	0	0	6	0.5	0	101	112
dnes	1	0	1	1	0	0	6	0.666667	1	101	82
'ot	0	0	4	0.25	0	0	6	0.833333	1	111	95
po	0	0	4	0.5	0	0	6	0.833333	0	111	104
le	0	0	4	0.75	0	0	6	0.833333	0	101	94
dne	0	0	4	1	0	0	6	0.833333	0	101	92
ne	0	0	3	0.333333	0	1	6	1	1	101	85
je	0	0	3	0.666667	0	1	6	1	0	101	75
de	0	0	3	1	0	1	6	1	0	101	40
------------------------------------------											
sO	0	0	2	0.5	1	0	3	0.333333	1	79	93
bor	0	0	2	1	1	0	3	0.333333	0	111	122
je	1	0	1	1	0	0	3	0.666667	1	101	114
'u	0	0	3	0.333333	0	1	3	1	1	117	102
lo	0	0	3	0.666667	0	1	3	1	0	111	86
ûen	0	0	3	1	0	1	3	1	0	101	71
------------------------------------------											
vÌ	0	0	3	0.333333	1	0	6	0.166667	1	237	107
sle	0	0	3	0.666667	1	0	6	0.166667	0	101	152
dek	0	0	3	1	1	0	6	0.166667	0	101	134
na	0	0	3	0.333333	0	0	6	0.333333	1	97	111
öe	0	0	3	0.666667	0	0	6	0.333333	0	101	133
ho	0	0	3	1	0	0	6	0.333333	0	111	113
vÌ	0	0	3	0.333333	0	0	6	0.5	1	237	98
poË	0	0	3	0.666667	0	0	6	0.5	0	111	139
tu	0	0	3	1	0	0	6	0.5	0	117	76
ne	0	0	3	0.333333	0	0	6	0.666667	1	101	87
bu	0	0	3	0.666667	0	0	6	0.666667	0	117	105
de	0	0	3	1	0	0	6	0.666667	0	101	119
dost	1	0	1	1	0	0	6	0.833333	1	111	120
pÿe	0	0	2	0.5	0	1	6	1	1	101	87
snÌ	0	0	2	1	0	1	6	1	0	237	86
pro	0	0	3	0.333333	1	0	7	0.142857	1	111	97
to	0	0	3	0.666667	1	0	7	0.142857	0	111	118
ûe	0	0	3	1	1	0	7	0.142857	0	101	116
za	0	0	2	0.5	0	0	7	0.285714	1	97	108
ùÌm	0	0	2	1	0	0	7	0.285714	0	237	97
ne	0	0	3	0.333333	0	0	7	0.428571	1	101	80
m·	0	0	3	0.666667	0	0	7	0.428571	0	225	104
me	0	0	3	1	0	0	7	0.428571	0	101	103
gdis	0	0	4	0.25	0	0	7	0.571429	1	105	90
po	0	0	4	0.5	0	0	7	0.571429	0	111	100
zi	0	0	4	0.75	0	0	7	0.571429	0	105	106
ci	0	0	4	1	0	0	7	0.571429	0	105	89
ji	0	0	2	0.5	0	0	7	0.714286	1	105	86
nÈ	0	0	2	1	0	0	7	0.714286	0	233	96
pÿe	0	0	2	0.5	0	0	7	0.857143	1	101	92
snÈ	0	0	2	1	0	0	7	0.857143	0	233	90
'˙	0	0	3	0.333333	0	1	7	1	1	250	81
da	0	0	3	0.666667	0	1	7	1	0	97	70
je	0	0	3	1	0	1	7	1	0	101	65
------------------------------------------											
traù	1	0	1	1	1	0	3	0.333333	1	97	142
se	1	0	1	1	0	0	3	0.666667	1	101	95
'o	0	0	4	0.25	0	1	3	1	1	111	91
pra	0	0	4	0.5	0	1	3	1	0	97	86
vu	0	0	4	0.75	0	1	3	1	0	117	85
je	0	0	4	1	0	1	3	1	0	101	111
'a	1	0	1	1	1	0	5	0.2	1	97	85
pro	0	0	2	0.5	0	0	5	0.4	1	111	119
to	0	0	2	1	0	0	5	0.4	0	111	125
vlag	1	0	1	1	0	0	5	0.6	1	97	93
dnes	1	0	1	1	0	0	5	0.8	1	101	88
ne	0	0	3	0.333333	0	1	5	1	1	101	79
je	0	0	3	0.666667	0	1	5	1	0	101	75
de	0	0	3	1	0	1	5	1	0	101	67
------------------------------------------											
sO	0	0	2	0.5	1	0	7	0.142857	1	79	160
bor	0	0	2	1	1	0	7	0.142857	0	111	91
'op	0	0	5	0.2	0	0	7	0.285714	1	111	98
sa	0	0	5	0.4	0	0	7	0.285714	0	97	143
hu	0	0	5	0.6	0	0	7	0.285714	0	117	144
jÌ	0	0	5	0.8	0	0	7	0.285714	0	237	132
cÌ	0	0	5	1	0	0	7	0.285714	0	237	92
'˙	0	0	3	0.333333	0	0	7	0.428571	1	250	119
pl	0	0	3	0.666667	0	0	7	0.428571	0	108	147
nÈ	0	0	3	1	0	0	7	0.428571	0	233	95
ta	0	0	3	0.333333	0	0	7	0.571429	1	97	96
bul	0	0	3	0.666667	0	0	7	0.571429	0	117	134
ki	0	0	3	1	0	0	7	0.571429	0	105	100
dat	1	0	1	1	0	0	7	0.714286	1	97	119
je	1	0	1	1	0	0	7	0.857143	1	101	99
'u	0	0	3	0.333333	0	1	7	1	1	117	91
lo	0	0	3	0.666667	0	1	7	1	0	111	80
ûen	0	0	3	1	0	1	7	1	0	101	73
pro	0	0	2	0.5	1	0	6	0.166667	1	111	129
gram	0	0	2	1	1	0	6	0.166667	0	97	153
bu	0	0	2	0.5	0	0	6	0.333333	1	117	157
de	0	0	2	1	0	0	6	0.333333	0	101	112
'u	0	0	3	0.333333	0	0	6	0.5	1	117	98
kon	0	0	3	0.666667	0	0	6	0.5	0	111	113
Ëen	0	0	3	1	0	0	6	0.5	0	101	136
sùis	0	0	2	0.5	0	0	6	0.666667	1	105	111
kem	0	0	2	1	0	0	6	0.666667	0	101	123
kl·	0	0	3	0.333333	0	0	6	0.833333	1	225	93
ve	0	0	3	0.666667	0	0	6	0.833333	0	101	102
si	0	0	3	1	0	0	6	0.833333	0	105	75
'en	0	0	2	0.5	0	1	6	1	1	101	79
tr	0	0	2	1	0	1	6	1	0	114	84
'a	1	0	1	1	1	0	7	0.142857	1	97	87
po	0	0	3	0.333333	0	0	7	0.285714	1	111	106
ËÌ	0	0	3	0.666667	0	0	7	0.285714	0	237	135
taË	0	0	3	1	0	0	7	0.285714	0	97	134
se	1	0	1	1	0	0	7	0.428571	1	101	93
po	0	0	5	0.2	0	0	7	0.571429	1	111	109
'u	0	0	5	0.4	0	0	7	0.571429	0	117	114
lo	0	0	5	0.6	0	0	7	0.571429	0	111	120
ûe	0	0	5	0.8	0	0	7	0.571429	0	101	120
ÚÌ	0	0	5	1	0	0	7	0.571429	0	237	110
'os	0	0	3	0.333333	0	0	7	0.714286	1	111	97
ta	0	0	3	0.666667	0	0	7	0.714286	0	97	111
tÚÌx	0	0	3	1	0	0	7	0.714286	0	237	80
pro	0	0	3	0.333333	0	0	7	0.857143	1	111	90
gra	0	0	3	0.666667	0	0	7	0.857143	0	97	95
m˙	0	0	3	1	0	0	7	0.857143	0	250	94
vi	0	0	2	0.5	0	1	7	1	1	105	84
pne	0	0	2	1	0	1	7	1	0	101	54
------------------------------------------											
vÌ	0	0	3	0.333333	1	0	4	0.25	1	237	102
sle	0	0	3	0.666667	1	0	4	0.25	0	101	156
dek	0	0	3	1	1	0	4	0.25	0	101	140
ne	0	0	3	0.333333	0	0	4	0.5	1	101	96
bu	0	0	3	0.666667	0	0	4	0.5	0	117	142
de	0	0	3	1	0	0	4	0.5	0	101	147
tak	1	0	1	1	0	0	4	0.75	1	97	122
pÿe	0	0	2	0.5	0	1	4	1	1	101	124
snÌ	0	0	2	1	0	1	4	1	0	237	139
jak	1	0	1	1	1	0	3	0.333333	1	97	113
jsme	1	0	1	1	0	0	3	0.666667	1	101	99
xùe	0	0	2	0.5	0	1	3	1	1	101	88
li	0	0	2	1	0	1	3	1	0	105	99
pro	0	0	3	0.333333	1	0	4	0.25	1	111	96
to	0	0	3	0.666667	1	0	4	0.25	0	111	120
ûe	0	0	3	1	1	0	4	0.25	0	101	101
ne	0	0	3	0.333333	0	0	4	0.5	1	101	88
m·	0	0	3	0.666667	0	0	4	0.5	0	225	107
me	0	0	3	1	0	0	4	0.5	0	101	110
ji	0	0	2	0.5	0	0	4	0.75	1	105	91
nÈ	0	0	2	1	0	0	4	0.75	0	233	95
'˙	0	0	3	0.333333	0	1	4	1	1	250	87
da	0	0	3	0.666667	0	1	4	1	0	97	81
je	0	0	3	1	0	1	4	1	0	101	64
